journey_id,anonymous_visitor_id,prospect_id,primary_campaign_id,primary_channel_id,first_device_id,attribution_model,journey_start_ts,journey_end_ts,current_stage_id,is_closed
JR0026292,AV000026292,PR023407,CP006,CH002,DV004,position_based,2025-10-16 19:28:08,2025-10-16 21:23:08,ST02,1
JR0026293,AV000026293,PR023408,CP006,CH002,DV001,first_touch,2025-09-18 16:54:07,2025-09-18 19:04:07,ST02,1
JR0026294,AV000026294,PR023409,CP003,CH001,DV003,last_non_direct,2025-03-27 16:07:01,2025-03-27 17:56:01,ST02,1
JR0026295,AV000026295,PR023409,CP010,CH004,DV001,position_based,2025-09-05 22:10:09,2025-09-05 22:36:09,ST02,1
JR0026296,AV000026296,PR023410,CP004,CH001,DV001,last_non_direct,2025-05-25 15:54:36,2025-05-25 18:03:36,ST02,1
JR0026297,AV000026297,PR023411,CP012,CH005,DV001,position_based,2025-08-15 07:09:45,2025-08-15 07:43:45,ST02,1
JR0026298,AV000026298,PR023412,CP001,CH001,DV001,last_non_direct,2025-10-15 04:05:46,2025-10-15 04:36:46,ST02,1
JR0026299,AV000026299,PR023413,CP016,CH007,DV005,last_non_direct,2025-11-06 05:10:15,2025-11-06 07:34:15,ST03,1
JR0026300,AV000026300,PR023414,CP005,CH002,DV004,first_touch,2025-08-13 19:15:29,2025-08-13 19:28:29,ST01,1
JR0026301,AV000026301,PR023415,CP005,CH002,DV002,position_based,2025-05-30 08:47:24,2025-05-30 10:05:24,ST02,1
JR0026302,AV000026302,PR023416,CP005,CH002,DV003,first_touch,2025-05-08 03:08:05,2025-05-08 04:32:05,ST02,1
JR0026303,AV000026303,PR023416,CP018,CH008,DV007,position_based,2025-08-04 04:34:39,2025-08-04 10:14:39,ST03,1
JR0026304,AV000026304,PR023416,CP003,CH001,DV003,last_non_direct,2025-08-31 04:34:39,2025-08-31 05:54:39,ST01,1
JR0026305,AV000026305,PR023417,CP004,CH001,DV002,last_non_direct,2025-12-19 20:46:51,2025-12-19 20:53:51,ST01,1
JR0026306,AV000026306,PR023418,CP002,CH001,DV001,last_non_direct,2025-05-06 02:57:22,2025-05-06 04:09:22,ST02,1
JR0026307,AV000026307,PR023419,CP002,CH001,DV001,last_non_direct,2025-03-01 12:24:59,2025-03-01 14:39:59,ST02,1
JR0026308,AV000026308,PR023420,CP003,CH001,DV002,last_non_direct,2025-02-27 12:11:50,2025-02-27 13:38:50,ST01,1
JR0026309,AV000026309,PR023421,CP005,CH002,DV003,last_non_direct,2025-03-27 22:46:30,2025-03-27 23:35:30,ST01,1
JR0026310,AV000026310,PR023422,CP005,CH002,DV001,position_based,2025-06-23 07:35:54,2025-06-23 08:20:54,ST01,1
JR0026311,AV000026311,PR023423,CP007,CH003,DV003,last_non_direct,2025-10-25 05:25:11,2025-10-25 09:46:11,ST03,1
JR0026312,AV000026312,PR023424,CP007,CH003,DV002,first_touch,2025-10-29 04:41:26,2025-10-29 06:13:26,ST02,1
JR0026313,AV000026313,PR023425,CP002,CH001,DV001,last_non_direct,2025-12-10 02:55:25,2025-12-10 04:07:25,ST02,1
JR0026314,AV000026314,PR023426,CP001,CH001,DV001,first_touch,2025-11-17 19:38:38,2025-11-17 20:36:38,ST02,1
JR0026315,AV000026315,PR023427,CP012,CH005,DV002,last_non_direct,2025-06-15 11:43:52,2025-06-15 13:03:52,ST02,1
JR0026316,AV000026316,PR023428,CP007,CH003,DV001,position_based,2025-09-04 04:11:13,2025-09-04 04:41:13,ST02,1
JR0026317,AV000026317,PR023429,CP004,CH001,DV004,first_touch,2025-05-09 13:16:09,2025-05-09 13:43:09,ST02,1
JR0026318,AV000026318,PR023430,CP002,CH001,DV002,last_non_direct,2025-11-28 00:02:28,2025-11-28 01:00:28,ST02,1
JR0026319,AV000026319,PR023431,CP001,CH001,DV001,position_based,2025-11-01 07:06:28,2025-11-01 08:51:28,ST02,1
JR0026320,AV000026320,PR023432,CP009,CH003,DV002,last_non_direct,2025-05-17 22:16:28,2025-05-17 23:22:28,ST02,1
JR0026321,AV000026321,PR023433,CP001,CH001,DV001,last_non_direct,2025-08-30 22:14:21,2025-08-30 23:27:21,ST02,1
JR0026322,AV000026322,PR023434,CP016,CH007,DV001,last_non_direct,2025-08-05 00:04:48,2025-08-05 01:19:48,ST01,1
JR0026323,AV000026323,PR023435,CP002,CH001,DV002,last_non_direct,2025-02-24 21:49:29,2025-02-24 22:58:29,ST02,1
JR0026324,AV000026324,PR023436,CP007,CH003,DV001,last_non_direct,2025-07-05 12:05:54,2025-07-05 13:14:54,ST02,1
JR0026325,AV000026325,PR023437,CP003,CH001,DV005,first_touch,2025-06-24 08:02:01,2025-06-24 08:32:01,ST02,1
JR0026326,AV000026326,PR023438,CP004,CH001,DV001,position_based,2025-06-20 07:48:36,2025-06-20 08:59:36,ST02,1
JR0026327,AV000026327,PR023439,CP010,CH004,DV001,last_non_direct,2025-03-27 15:58:04,2025-03-27 17:57:04,ST01,1
JR0026328,AV000026328,PR023440,CP013,CH005,DV001,last_non_direct,2025-05-29 17:35:53,2025-05-29 19:30:53,ST02,1
JR0026329,AV000026329,PR023441,CP011,CH004,DV007,position_based,2025-04-17 17:20:18,2025-04-18 03:38:18,ST03,1
JR0026330,AV000026330,PR023442,CP012,CH005,DV004,last_non_direct,2025-10-13 21:17:58,2025-10-13 22:23:58,ST02,1
JR0026331,AV000026331,PR023443,CP006,CH002,DV001,last_non_direct,2025-06-16 23:54:25,2025-06-17 01:37:25,ST02,1
JR0026332,AV000026332,PR023444,CP004,CH001,DV002,last_non_direct,2025-07-31 12:45:55,2025-07-31 14:17:55,ST01,1
JR0026333,AV000026333,PR023445,CP004,CH001,DV003,first_touch,2025-10-14 10:04:13,2025-10-14 11:33:13,ST02,1
JR0026334,AV000026334,PR023446,CP002,CH001,DV002,last_non_direct,2025-05-18 01:41:34,2025-05-18 02:49:34,ST02,1
JR0026335,AV000026335,PR023447,CP015,CH006,DV004,last_non_direct,2025-07-20 01:23:42,2025-07-20 02:39:42,ST02,1
JR0026336,AV000026336,PR023448,CP002,CH001,DV001,last_non_direct,2025-12-15 05:14:55,2025-12-15 06:48:55,ST02,1
JR0026337,AV000026337,PR023449,CP008,CH003,DV007,last_non_direct,2025-10-04 18:36:19,2025-10-04 19:06:19,ST02,1
JR0026338,AV000026338,PR023450,CP003,CH001,DV001,last_non_direct,2025-04-11 20:09:51,2025-04-12 19:43:51,ST05,1
JR0026339,AV000026339,PR023451,CP002,CH001,DV002,first_touch,2025-05-30 01:33:32,2025-05-30 02:17:32,ST02,1
JR0026340,AV000026340,PR023452,CP007,CH003,DV001,last_non_direct,2025-08-31 09:50:52,2025-08-31 11:45:52,ST02,1
JR0026341,AV000026341,PR023453,CP016,CH007,DV002,last_non_direct,2025-08-12 02:47:59,2025-08-12 04:37:59,ST02,1
JR0026342,AV000026342,PR023454,CP003,CH001,DV001,last_non_direct,2025-04-18 14:38:53,2025-04-19 06:56:53,ST05,1
JR0026343,AV000026343,PR023455,CP001,CH001,DV008,position_based,2025-11-03 07:51:54,2025-11-03 22:47:54,ST05,1
JR0026344,AV000026344,PR023455,CP008,CH003,DV002,last_non_direct,2025-12-14 09:51:54,2025-12-14 11:42:54,ST01,1
JR0026345,AV000026345,PR023456,CP016,CH007,DV002,position_based,2025-07-12 01:20:06,2025-07-12 03:10:06,ST01,1
JR0026346,AV000026346,PR023456,CP011,CH004,DV006,last_non_direct,2025-08-16 08:20:06,2025-08-17 01:50:06,ST04,1
JR0026347,AV000026347,PR023457,CP016,CH007,DV005,first_touch,2025-05-03 00:52:47,2025-05-03 02:04:47,ST01,1
JR0026348,AV000026348,PR023458,CP010,CH004,DV002,last_non_direct,2025-05-18 11:01:50,2025-05-18 11:27:50,ST02,1
JR0026349,AV000026349,PR023459,CP001,CH001,DV003,position_based,2025-02-04 01:32:18,2025-02-04 03:14:18,ST02,1
JR0026350,AV000026350,PR023460,CP005,CH002,DV006,position_based,2025-06-16 04:41:27,2025-06-16 06:10:27,ST02,1
JR0026351,AV000026351,PR023461,CP007,CH003,DV006,first_touch,2025-07-11 20:10:28,2025-07-11 21:34:28,ST02,1
JR0026352,AV000026352,PR023462,CP006,CH002,DV002,first_touch,2025-07-13 05:04:13,2025-07-13 06:14:13,ST01,1
JR0026353,AV000026353,PR023463,CP001,CH001,DV003,first_touch,2025-07-23 15:30:47,2025-07-23 17:31:47,ST02,1
JR0026354,AV000026354,PR023464,CP006,CH002,DV001,last_non_direct,2025-06-08 03:47:52,2025-06-08 04:53:52,ST01,1
JR0026355,AV000026355,PR023464,CP003,CH001,DV003,last_non_direct,2025-06-15 04:47:52,2025-06-15 06:44:52,ST01,1
JR0026356,AV000026356,PR023465,CP008,CH003,DV001,last_non_direct,2025-09-29 13:14:32,2025-09-29 14:03:32,ST02,1
JR0026357,AV000026357,PR023466,CP018,CH008,DV006,last_non_direct,2025-02-04 20:24:56,2025-02-05 05:02:56,ST04,1
JR0026358,AV000026358,PR023467,CP002,CH001,DV002,last_non_direct,2025-04-06 16:36:01,2025-04-06 17:11:01,ST02,1
JR0026359,AV000026359,PR023468,CP002,CH001,DV001,position_based,2025-10-12 16:50:42,2025-10-12 18:34:42,ST01,1
JR0026360,AV000026360,PR023469,CP004,CH001,DV001,last_non_direct,2025-07-13 03:48:05,2025-07-13 05:09:05,ST02,1
JR0026361,AV000026361,PR023470,CP007,CH003,DV001,first_touch,2025-10-25 22:55:41,2025-10-26 00:42:41,ST02,1
JR0026362,AV000026362,PR023470,CP002,CH001,DV003,first_touch,2025-11-15 07:55:41,2025-11-15 08:58:41,ST01,1
JR0026363,AV000026363,PR023471,CP010,CH004,DV001,last_non_direct,2025-06-21 17:32:08,2025-06-21 18:19:08,ST02,1
JR0026364,AV000026364,PR023472,CP004,CH001,DV001,last_non_direct,2025-03-26 21:20:30,2025-03-26 22:35:30,ST01,1
JR0026365,AV000026365,PR023473,CP007,CH003,DV001,last_non_direct,2025-12-17 11:30:01,2025-12-17 12:09:01,ST02,1
JR0026366,AV000026366,PR023474,CP001,CH001,DV003,position_based,2025-08-29 07:54:35,2025-08-29 08:59:35,ST01,1
JR0026367,AV000026367,PR023475,CP002,CH001,DV006,first_touch,2025-04-10 10:36:10,2025-04-10 11:48:10,ST01,1
JR0026368,AV000026368,PR023476,CP006,CH002,DV001,last_non_direct,2025-03-14 19:55:49,2025-03-14 20:45:49,ST01,1
JR0026369,AV000026369,PR023477,CP003,CH001,DV004,first_touch,2025-02-06 12:48:10,2025-02-06 14:04:10,ST02,1
JR0026370,AV000026370,PR023477,CP007,CH003,DV001,first_touch,2025-11-04 18:20:06,2025-11-04 19:04:06,ST01,1
JR0026371,AV000026371,PR023478,CP007,CH003,DV001,first_touch,2025-07-20 17:30:30,2025-07-20 20:55:30,ST02,1
JR0026372,AV000026372,PR023479,CP001,CH001,DV006,last_non_direct,2025-10-27 15:46:08,2025-10-27 17:49:08,ST02,1
JR0026373,AV000026373,PR023480,CP006,CH002,DV001,last_non_direct,2025-03-22 03:35:23,2025-03-22 03:48:23,ST01,1
JR0026374,AV000026374,PR023481,CP002,CH001,DV001,last_non_direct,2025-10-12 03:21:04,2025-10-12 03:38:04,ST02,1
JR0026375,AV000026375,PR023481,CP009,CH003,DV002,last_non_direct,2025-12-07 14:21:04,2025-12-07 16:11:04,ST02,1
JR0026376,AV000026376,PR023482,CP003,CH001,DV001,position_based,2025-02-08 17:11:23,2025-02-08 19:10:23,ST01,1
JR0026377,AV000026377,PR023483,CP007,CH003,DV001,last_non_direct,2025-03-26 05:03:28,2025-03-26 07:27:28,ST02,1
JR0026378,AV000026378,PR023484,CP002,CH001,DV001,last_non_direct,2025-07-05 12:10:59,2025-07-05 13:36:59,ST02,1
JR0026379,AV000026379,PR023485,CP006,CH002,DV003,last_non_direct,2025-07-31 19:34:47,2025-07-31 20:11:47,ST01,1
JR0026380,AV000026380,PR023486,CP002,CH001,DV001,last_non_direct,2025-03-23 22:01:37,2025-03-23 23:36:37,ST02,1
JR0026381,AV000026381,PR023487,CP007,CH003,DV001,last_non_direct,2025-10-04 13:48:36,2025-10-04 20:21:36,ST05,1
JR0026382,AV000026382,PR023488,CP008,CH003,DV003,last_non_direct,2025-10-09 23:15:53,2025-10-10 00:25:53,ST02,1
JR0026383,AV000026383,PR023489,CP007,CH003,DV005,first_touch,2025-05-22 19:31:12,2025-05-22 20:58:12,ST01,1
JR0026384,AV000026384,PR023490,CP012,CH005,DV003,last_non_direct,2025-05-05 12:43:47,2025-05-05 14:34:47,ST02,1
JR0026385,AV000026385,PR023490,CP007,CH003,DV002,last_non_direct,2025-12-26 20:10:56,2025-12-26 22:00:56,ST01,1
JR0026386,AV000026386,PR023491,CP008,CH003,DV002,first_touch,2025-06-01 18:58:02,2025-06-01 19:48:02,ST01,1
JR0026387,AV000026387,PR023492,CP003,CH001,DV006,last_non_direct,2025-06-24 02:33:17,2025-06-24 04:28:17,ST01,1
JR0026388,AV000026388,PR023493,CP007,CH003,DV006,first_touch,2025-08-09 23:15:48,2025-08-09 23:50:48,ST02,1
JR0026389,AV000026389,PR023494,CP008,CH003,DV001,last_non_direct,2025-11-06 04:53:55,2025-11-06 05:31:55,ST01,1
JR0026390,AV000026390,PR023495,CP006,CH002,DV003,last_non_direct,2025-02-24 07:54:09,2025-02-25 06:18:09,ST05,1
JR0026391,AV000026391,PR023496,CP009,CH003,DV001,first_touch,2025-04-29 00:52:38,2025-04-29 02:28:38,ST01,1
JR0026392,AV000026392,PR023496,CP005,CH002,DV002,first_touch,2025-09-03 01:08:00,2025-09-03 01:30:00,ST02,1
JR0026393,AV000026393,PR023497,CP007,CH003,DV001,last_non_direct,2025-11-27 04:54:38,2025-11-27 05:55:38,ST02,1
JR0026394,AV000026394,PR023498,CP003,CH001,DV003,first_touch,2025-07-31 13:17:56,2025-08-01 11:56:56,ST06,1
JR0026395,AV000026395,PR023499,CP016,CH007,DV001,position_based,2025-06-09 06:35:30,2025-06-09 08:00:30,ST02,1
JR0026396,AV000026396,PR023500,CP010,CH004,DV003,last_non_direct,2025-12-14 06:22:40,2025-12-14 08:15:40,ST02,1
JR0026397,AV000026397,PR023501,CP003,CH001,DV004,last_non_direct,2025-05-09 10:44:53,2025-05-10 22:49:53,ST05,1
JR0026398,AV000026398,PR023502,CP013,CH005,DV002,first_touch,2025-06-19 14:13:33,2025-06-19 15:41:33,ST02,1
JR0026399,AV000026399,PR023503,CP011,CH004,DV005,last_non_direct,2025-09-26 00:09:19,2025-09-26 00:54:19,ST02,1
JR0026400,AV000026400,PR023504,CP003,CH001,DV005,first_touch,2025-06-05 11:52:45,2025-06-05 15:00:45,ST02,1
JR0026401,AV000026401,PR023505,CP004,CH001,DV005,last_non_direct,2025-07-22 11:01:16,2025-07-22 12:33:16,ST02,1
JR0026402,AV000026402,PR023505,CP002,CH001,DV005,position_based,2025-10-24 00:00:53,2025-10-27 11:46:53,ST06,1
JR0026403,AV000026403,PR023506,CP017,CH007,DV001,last_non_direct,2025-02-14 09:25:23,2025-02-14 10:31:23,ST02,1
JR0026404,AV000026404,PR023507,CP015,CH006,DV002,last_non_direct,2025-06-22 18:06:45,2025-06-22 19:50:45,ST02,1
JR0026405,AV000026405,PR023508,CP007,CH003,DV002,position_based,2025-07-04 12:05:10,2025-07-04 12:47:10,ST02,1
JR0026406,AV000026406,PR023509,CP004,CH001,DV001,last_non_direct,2025-09-15 18:51:10,2025-09-15 19:53:10,ST02,1
JR0026407,AV000026407,PR023510,CP007,CH003,DV002,last_non_direct,2025-03-12 04:52:34,2025-03-12 05:44:34,ST01,1
JR0026408,AV000026408,PR023511,CP001,CH001,DV001,first_touch,2025-02-08 12:22:42,2025-02-08 13:40:42,ST01,1
JR0026409,AV000026409,PR023512,CP010,CH004,DV004,last_non_direct,2025-07-28 14:03:03,2025-07-28 15:11:03,ST02,1
JR0026410,AV000026410,PR023513,CP008,CH003,DV002,last_non_direct,2025-07-28 19:11:23,2025-07-28 20:23:23,ST02,1
JR0026411,AV000026411,PR023514,CP007,CH003,DV002,last_non_direct,2025-03-22 15:31:13,2025-03-22 18:13:13,ST02,1
JR0026412,AV000026412,PR023515,CP005,CH002,DV002,first_touch,2025-07-26 02:01:43,2025-07-26 03:44:43,ST01,1
JR0026413,AV000026413,PR023516,CP004,CH001,DV003,last_non_direct,2025-10-29 08:11:41,2025-10-29 09:37:41,ST01,1
JR0026414,AV000026414,PR023517,CP005,CH002,DV003,position_based,2025-09-07 17:09:43,2025-09-07 17:47:43,ST01,1
JR0026415,AV000026415,PR023518,CP002,CH001,DV001,last_non_direct,2025-05-04 15:17:48,2025-05-04 16:57:48,ST02,1
JR0026416,AV000026416,PR023519,CP010,CH004,DV008,position_based,2025-12-11 01:12:00,2025-12-11 04:07:00,ST02,1
JR0026417,AV000026417,PR023520,CP008,CH003,DV001,last_non_direct,2025-04-29 17:22:41,2025-04-29 18:44:41,ST01,1
JR0026418,AV000026418,PR023521,CP007,CH003,DV001,first_touch,2025-05-28 09:44:34,2025-05-28 11:19:34,ST02,1
JR0026419,AV000026419,PR023522,CP002,CH001,DV002,last_non_direct,2025-07-01 17:12:17,2025-07-01 18:11:17,ST02,1
JR0026420,AV000026420,PR023523,CP007,CH003,DV001,last_non_direct,2025-12-19 23:25:51,2025-12-20 05:52:51,ST03,0
JR0026421,AV000026421,PR023524,CP015,CH006,DV001,last_non_direct,2025-08-26 09:20:50,2025-08-26 12:45:50,ST02,1
JR0026422,AV000026422,PR023525,CP005,CH002,DV002,first_touch,2025-06-24 12:13:45,2025-06-24 14:29:45,ST02,1
JR0026423,AV000026423,PR023525,CP008,CH003,DV001,last_non_direct,2025-07-25 13:13:45,2025-07-25 15:10:45,ST01,1
JR0026424,AV000026424,PR023526,CP018,CH008,DV001,position_based,2025-02-11 19:36:44,2025-02-11 20:45:44,ST02,1
JR0026425,AV000026425,PR023527,CP008,CH003,DV004,last_non_direct,2025-10-18 05:29:24,2025-10-18 06:59:24,ST02,1
JR0026426,AV000026426,PR023528,CP006,CH002,DV001,position_based,2025-02-20 19:23:05,2025-02-20 20:01:05,ST02,1
JR0026427,AV000026427,PR023529,CP006,CH002,DV001,first_touch,2025-03-20 08:33:44,2025-03-20 10:38:44,ST02,1
JR0026428,AV000026428,PR023530,CP001,CH001,DV008,last_non_direct,2025-10-21 10:22:49,2025-10-22 07:32:49,ST05,1
JR0026429,AV000026429,PR023530,CP002,CH001,DV005,last_non_direct,2025-11-27 21:22:49,2025-11-27 21:51:49,ST01,1
JR0026430,AV000026430,PR023531,CP008,CH003,DV001,first_touch,2025-07-09 06:26:35,2025-07-09 06:42:35,ST02,1
JR0026431,AV000026431,PR023532,CP003,CH001,DV003,position_based,2025-01-26 08:31:58,2025-01-26 09:52:58,ST02,1
JR0026432,AV000026432,PR023533,CP012,CH005,DV003,last_non_direct,2025-09-15 04:02:23,2025-09-15 06:00:23,ST02,1
JR0026433,AV000026433,PR023534,CP002,CH001,DV002,position_based,2025-07-29 01:25:32,2025-07-29 12:15:32,ST05,1
JR0026434,AV000026434,PR023535,CP017,CH007,DV003,last_non_direct,2025-05-06 08:40:47,2025-05-06 10:13:47,ST02,1
JR0026435,AV000026435,PR023536,CP016,CH007,DV006,position_based,2025-04-26 18:53:44,2025-04-26 20:57:44,ST02,1
JR0026436,AV000026436,PR023537,CP005,CH002,DV002,position_based,2025-03-12 02:11:50,2025-03-12 03:49:50,ST01,1
JR0026437,AV000026437,PR023538,CP001,CH001,DV008,position_based,2025-08-15 05:25:04,2025-08-15 12:11:04,ST03,1
JR0026438,AV000026438,PR023539,CP010,CH004,DV001,last_non_direct,2025-05-14 17:20:24,2025-05-14 18:42:24,ST02,1
JR0026439,AV000026439,PR023540,CP009,CH003,DV001,last_non_direct,2025-07-28 13:34:06,2025-07-28 14:15:06,ST02,1
JR0026440,AV000026440,PR023541,CP003,CH001,DV001,first_touch,2025-05-25 23:01:02,2025-05-26 00:35:02,ST02,1
JR0026441,AV000026441,PR023542,CP008,CH003,DV003,position_based,2025-03-03 11:44:34,2025-03-03 11:58:34,ST01,1
JR0026442,AV000026442,PR023543,CP002,CH001,DV001,last_non_direct,2025-07-29 05:21:18,2025-07-29 07:05:18,ST02,1
JR0026443,AV000026443,PR023544,CP012,CH005,DV001,last_non_direct,2025-11-20 13:43:28,2025-11-20 15:22:28,ST01,1
JR0026444,AV000026444,PR023545,CP002,CH001,DV007,last_non_direct,2025-04-22 13:17:48,2025-04-22 15:14:48,ST02,1
JR0026445,AV000026445,PR023546,CP016,CH007,DV008,last_non_direct,2025-12-03 14:03:02,2025-12-03 15:44:02,ST01,1
JR0026446,AV000026446,PR023547,CP005,CH002,DV001,last_non_direct,2025-08-01 07:08:52,2025-08-01 09:04:52,ST02,1
JR0026447,AV000026447,PR023548,CP001,CH001,DV001,first_touch,2025-05-30 16:35:42,2025-05-31 01:22:42,ST05,1
JR0026448,AV000026448,PR023549,CP002,CH001,DV008,last_non_direct,2025-06-17 16:45:18,2025-06-18 04:23:18,ST05,1
JR0026449,AV000026449,PR023550,CP007,CH003,DV004,position_based,2025-04-03 14:41:21,2025-04-03 15:41:21,ST02,1
JR0026450,AV000026450,PR023551,CP005,CH002,DV002,position_based,2025-05-31 02:12:13,2025-05-31 03:25:13,ST01,1
JR0026451,AV000026451,PR023552,CP001,CH001,DV001,last_non_direct,2025-02-01 03:55:01,2025-02-01 11:05:01,ST03,1
JR0026452,AV000026452,PR023553,CP007,CH003,DV008,position_based,2025-09-11 03:21:34,2025-09-11 04:35:34,ST02,1
JR0026453,AV000026453,PR023554,CP003,CH001,DV006,last_non_direct,2025-05-14 07:58:57,2025-05-14 08:49:57,ST01,1
JR0026454,AV000026454,PR023555,CP003,CH001,DV001,last_non_direct,2025-04-20 12:43:35,2025-04-23 19:53:35,ST05,1
JR0026455,AV000026455,PR023556,CP009,CH003,DV001,position_based,2025-04-09 09:46:06,2025-04-09 10:20:06,ST02,1
JR0026456,AV000026456,PR023557,CP014,CH006,DV001,last_non_direct,2025-07-15 03:34:31,2025-07-15 04:33:31,ST02,1
JR0026457,AV000026457,PR023558,CP012,CH005,DV001,last_non_direct,2025-08-23 07:28:46,2025-08-23 08:34:46,ST02,1
JR0026458,AV000026458,PR023559,CP001,CH001,DV002,first_touch,2025-05-19 02:03:53,2025-05-19 03:39:53,ST02,1
JR0026459,AV000026459,PR023560,CP008,CH003,DV002,position_based,2025-09-07 11:46:37,2025-09-07 12:45:37,ST02,1
JR0026460,AV000026460,PR023561,CP004,CH001,DV003,last_non_direct,2025-05-21 06:04:09,2025-06-01 21:04:09,ST08,1
JR0026461,AV000026461,PR023561,CP003,CH001,DV006,position_based,2025-05-31 13:52:10,2025-06-16 19:08:10,ST08,1
JR0026462,AV000026462,PR023562,CP003,CH001,DV001,position_based,2025-05-18 13:32:59,2025-05-18 14:26:59,ST02,1
JR0026463,AV000026463,PR023562,CP011,CH004,DV001,last_non_direct,2025-06-03 18:32:59,2025-06-03 20:03:59,ST01,1
JR0026464,AV000026464,PR023563,CP007,CH003,DV003,last_non_direct,2025-11-02 20:48:33,2025-11-02 23:09:33,ST02,1
JR0026465,AV000026465,PR023564,CP008,CH003,DV001,position_based,2025-03-08 11:27:02,2025-03-08 16:23:02,ST03,1
JR0026466,AV000026466,PR023565,CP003,CH001,DV001,last_non_direct,2025-06-02 08:38:21,2025-06-02 10:07:21,ST01,1
JR0026467,AV000026467,PR023566,CP010,CH004,DV001,last_non_direct,2025-04-04 01:58:50,2025-04-04 03:22:50,ST02,1
JR0026468,AV000026468,PR023567,CP007,CH003,DV002,position_based,2025-07-12 08:46:53,2025-07-12 10:54:53,ST02,1
JR0026469,AV000026469,PR023568,CP001,CH001,DV003,position_based,2025-07-05 00:13:20,2025-07-05 02:15:20,ST02,1
JR0026470,AV000026470,PR023569,CP017,CH007,DV001,last_non_direct,2025-02-12 19:52:32,2025-02-12 21:51:32,ST02,1
JR0026471,AV000026471,PR023570,CP012,CH005,DV003,first_touch,2025-05-10 17:07:06,2025-05-10 18:48:06,ST01,1
JR0026472,AV000026472,PR023571,CP003,CH001,DV001,position_based,2025-06-22 07:07:12,2025-06-22 08:31:12,ST02,1
JR0026473,AV000026473,PR023572,CP006,CH002,DV001,first_touch,2025-09-10 06:00:17,2025-09-10 06:49:17,ST02,1
JR0026474,AV000026474,PR023573,CP007,CH003,DV002,position_based,2025-08-14 22:42:25,2025-08-15 00:05:25,ST02,1
JR0026475,AV000026475,PR023574,CP009,CH003,DV003,first_touch,2025-06-19 01:40:10,2025-06-19 02:49:10,ST02,1
JR0026476,AV000026476,PR023574,CP005,CH002,DV001,first_touch,2025-07-08 11:40:10,2025-07-16 19:12:10,ST08,1
JR0026477,AV000026477,PR023575,CP001,CH001,DV006,last_non_direct,2025-08-13 12:00:50,2025-08-13 12:53:50,ST01,1
JR0026478,AV000026478,PR023575,CP002,CH001,DV004,last_non_direct,2025-08-24 14:00:50,2025-08-24 14:57:50,ST02,1
JR0026479,AV000026479,PR023576,CP011,CH004,DV003,position_based,2025-06-21 23:51:47,2025-06-22 00:04:47,ST01,1
JR0026480,AV000026480,PR023577,CP006,CH002,DV001,position_based,2025-09-29 19:35:49,2025-09-29 21:36:49,ST02,1
JR0026481,AV000026481,PR023578,CP005,CH002,DV001,position_based,2025-05-26 19:13:12,2025-05-26 20:23:12,ST02,1
JR0026482,AV000026482,PR023579,CP010,CH004,DV005,last_non_direct,2025-09-18 00:24:35,2025-09-18 01:37:35,ST01,1
JR0026483,AV000026483,PR023580,CP004,CH001,DV006,position_based,2025-10-23 11:24:24,2025-10-23 12:01:24,ST01,1
JR0026484,AV000026484,PR023581,CP001,CH001,DV006,position_based,2025-03-31 03:03:40,2025-03-31 04:22:40,ST02,1
JR0026485,AV000026485,PR023581,CP007,CH003,DV006,last_non_direct,2025-05-23 17:52:47,2025-05-23 19:45:47,ST02,1
JR0026486,AV000026486,PR023582,CP010,CH004,DV002,last_non_direct,2025-11-12 01:00:01,2025-11-12 01:46:01,ST01,1
JR0026487,AV000026487,PR023583,CP002,CH001,DV001,last_non_direct,2025-12-09 11:46:19,2025-12-12 19:28:19,ST06,1
JR0026488,AV000026488,PR023584,CP003,CH001,DV001,last_non_direct,2025-04-07 01:18:25,2025-04-07 01:56:25,ST01,1
JR0026489,AV000026489,PR023585,CP007,CH003,DV001,first_touch,2025-11-18 00:45:07,2025-11-18 02:33:07,ST01,1
JR0026490,AV000026490,PR023586,CP002,CH001,DV001,position_based,2025-11-03 16:21:36,2025-11-03 18:04:36,ST01,1
JR0026491,AV000026491,PR023587,CP008,CH003,DV004,position_based,2025-07-11 17:38:57,2025-07-11 18:40:57,ST01,1
JR0026492,AV000026492,PR023588,CP005,CH002,DV001,first_touch,2025-03-14 20:10:20,2025-03-14 21:20:20,ST02,1
JR0026493,AV000026493,PR023589,CP013,CH005,DV002,last_non_direct,2025-12-01 02:08:23,2025-12-01 03:48:23,ST02,1
JR0026494,AV000026494,PR023590,CP003,CH001,DV002,last_non_direct,2025-02-28 13:15:02,2025-02-28 15:13:02,ST02,1
JR0026495,AV000026495,PR023591,CP014,CH006,DV003,first_touch,2025-05-08 23:51:15,2025-05-09 00:43:15,ST01,1
JR0026496,AV000026496,PR023592,CP002,CH001,DV001,first_touch,2025-11-19 02:22:47,2025-11-19 03:33:47,ST02,1
JR0026497,AV000026497,PR023593,CP003,CH001,DV003,last_non_direct,2025-05-14 09:29:51,2025-05-14 10:59:51,ST02,1
JR0026498,AV000026498,PR023594,CP009,CH003,DV001,last_non_direct,2025-03-31 23:33:18,2025-04-01 00:34:18,ST01,1
JR0026499,AV000026499,PR023595,CP002,CH001,DV001,last_non_direct,2025-12-09 05:40:33,2025-12-09 06:32:33,ST02,1
